"Notes"	"Year"	"Year Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"New York"	"36"	154575	13673941	1130.4
	"2018"	"2018"	"North Carolina"	"37"	91716	7099141	1291.9
	"2018"	"2018"	"North Dakota"	"38"	6301	496667	1268.7
	"2018"	"2018"	"Ohio"	"39"	121757	8027919	1516.7
	"2018"	"2018"	"Oklahoma"	"40"	40013	2606913	1534.9
	"2018"	"2018"	"Oregon"	"41"	35610	2952102	1206.3
	"2018"	"2018"	"Pennsylvania"	"42"	132341	8997867	1470.8
	"2018"	"2018"	"Rhode Island"	"44"	9941	741199	1341.2
	"2018"	"2018"	"South Carolina"	"45"	49420	3509959	1408.0
	"2018"	"2018"	"South Dakota"	"46"	7761	581200	1335.3
	"2018"	"2018"	"Tennessee"	"47"	69484	4650000	1494.3
	"2018"	"2018"	"Texas"	"48"	196438	18507667	1061.4
	"2018"	"2018"	"Utah"	"49"	17673	1872333	943.9
	"2018"	"2018"	"Vermont"	"50"	5938	443107	1340.1
	"2018"	"2018"	"Virginia"	"51"	67860	5842846	1161.4
	"2018"	"2018"	"Washington"	"53"	55691	5214860	1067.9
	"2018"	"2018"	"West Virginia"	"54"	23096	1284823	1797.6
	"2018"	"2018"	"Wisconsin"	"55"	52678	3985700	1321.7
	"2018"	"2018"	"Wyoming"	"56"	4954	390595	1268.3
	"2019"	"2019"	"Alabama"	"01"	52797	3364655	1569.2
	"2019"	"2019"	"Alaska"	"02"	4400	483410	910.2
	"2019"	"2019"	"Arizona"	"04"	58736	4944637	1187.9
	"2019"	"2019"	"Arkansas"	"05"	32123	2038589	1575.7
	"2019"	"2019"	"California"	"06"	264210	26939547	980.8
	"2019"	"2019"	"Colorado"	"08"	38362	3973000	965.6
	"2019"	"2019"	"Connecticut"	"09"	31299	2495774	1254.1
	"2019"	"2019"	"Delaware"	"10"	9116	687698	1325.6
	"2019"	"2019"	"District of Columbia"	"11"	4767	505015	943.9
	"2019"	"2019"	"Florida"	"12"	203281	15505040	1311.1
	"2019"	"2019"	"Georgia"	"13"	83462	7098354	1175.8
	"2019"	"2019"	"Hawaii"	"15"	11348	997130	1138.1
	"2019"	"2019"	"Idaho"	"16"	14087	1174458	1199.4
	"2019"	"2019"	"Illinois"	"17"	106891	8696535	1229.1
	"2019"	"2019"	"Indiana"	"18"	64497	4504500	1431.8
	"2019"	"2019"	"Iowa"	"19"	30333	2114524	1434.5
	"2019"	"2019"	"Kansas"	"20"	27100	1918904	1412.3
	"2019"	"2019"	"Kentucky"	"21"	48119	3050848	1577.2
	"2019"	"2019"	"Louisiana"	"22"	44671	3142121	1421.7
	"2019"	"2019"	"Maine"	"23"	14879	988438	1505.3
	"2019"	"2019"	"Maryland"	"24"	49632	4184844	1186.0
	"2019"	"2019"	"Massachusetts"	"25"	57880	4848982	1193.7
	"2019"	"2019"	"Michigan"	"26"	97259	6897401	1410.1
	"2019"	"2019"	"Minnesota"	"27"	44624	3838357	1162.6
	"2019"	"2019"	"Mississippi"	"28"	32045	1994145	1607.0
	"2019"	"2019"	"Missouri"	"29"	60989	4205339	1450.3
	"2019"	"2019"	"Montana"	"30"	10187	742426	1372.1
	"2019"	"2019"	"Nebraska"	"31"	16626	1269036	1310.1
	"2019"	"2019"	"Nevada"	"32"	25035	2137297	1171.3
	"2019"	"2019"	"New Hampshire"	"33"	12567	980767	1281.3
	"2019"	"2019"	"New Jersey"	"34"	73849	6189978	1193.0
	"2019"	"2019"	"New Mexico"	"35"	19006	1425116	1333.6
	"2019"	"2019"	"New York"	"36"	153793	13662718	1125.6
	"2019"	"2019"	"North Carolina"	"37"	93676	7196782	1301.6
	"2019"	"2019"	"North Dakota"	"38"	6533	499069	1309.0
	"2019"	"2019"	"Ohio"	"39"	121294	8050770	1506.6
	"2019"	"2019"	"Oklahoma"	"40"	40001	2623828	1524.5
	"2019"	"2019"	"Oregon"	"41"	36776	2988153	1230.7
	"2019"	"2019"	"Pennsylvania"	"42"	131756	9025217	1459.9
	"2019"	"2019"	"Rhode Island"	"44"	10117	745315	1357.4
	"2019"	"2019"	"South Carolina"	"45"	49757	3570132	1393.7
	"2019"	"2019"	"South Dakota"	"46"	8043	585162	1374.5
	"2019"	"2019"	"Tennessee"	"47"	70307	4706683	1493.8
	"2019"	"2019"	"Texas"	"48"	197414	18782771	1051.0
	"2019"	"2019"	"Utah"	"49"	18048	1912695	943.6
	"2019"	"2019"	"Vermont"	"50"	5888	444144	1325.7
	"2019"	"2019"	"Virginia"	"51"	68847	5876474	1171.6
	"2019"	"2019"	"Washington"	"53"	57177	5293324	1080.2
	"2019"	"2019"	"West Virginia"	"54"	23041	1278794	1801.8
	"2019"	"2019"	"Wisconsin"	"55"	53195	4009767	1326.6
	"2019"	"2019"	"Wyoming"	"56"	4986	392504	1270.3
	"2020"	"2020"	"Alabama"	"01"	63453	3386607	1873.6
	"2020"	"2020"	"Alaska"	"02"	4946	485337	1019.1
	"2020"	"2020"	"Arizona"	"04"	74012	5073314	1458.8
	"2020"	"2020"	"Arkansas"	"05"	37286	2052176	1816.9
	"2020"	"2020"	"California"	"06"	313472	26972341	1162.2
	"2020"	"2020"	"Colorado"	"08"	45771	4030205	1135.7
	"2020"	"2020"	"Connecticut"	"09"	37373	2500234	1494.8
	"2020"	"2020"	"Delaware"	"10"	10880	699410	1555.6
	"2020"	"2020"	"District of Columbia"	"11"	6035	511405	1180.1
	"2020"	"2020"	"Florida"	"12"	235720	15740947	1497.5
	"2020"	"2020"	"Georgia"	"13"	100607	7190182	1399.2
	"2020"	"2020"	"Hawaii"	"15"	11840	994906	1190.1
	"2020"	"2020"	"Idaho"	"16"	16041	1208125	1327.8
	"2020"	"2020"	"Illinois"	"17"	130162	8671134	1501.1
	"2020"	"2020"	"Indiana"	"18"	76504	4532466	1687.9
	"2020"	"2020"	"Iowa"	"19"	35423	2124146	1667.6
	"2020"	"2020"	"Kansas"	"20"	31374	1925317	1629.5
	"2020"	"2020"	"Kentucky"	"21"	54750	3063277	1787.3
	"2020"	"2020"	"Louisiana"	"22"	55330	3147630	1757.8
	"2020"	"2020"	"Maine"	"23"	15536	996077	1559.7
	"2020"	"2020"	"Maryland"	"24"	58859	4201500	1400.9
	"2020"	"2020"	"Massachusetts"	"25"	67456	4868179	1385.7
	"2020"	"2020"	"Michigan"	"26"	115080	6911877	1665.0
	"2020"	"2020"	"Minnesota"	"27"	51479	3862286	1332.9
	"2020"	"2020"	"Mississippi"	"28"	39223	1994136	1966.9
	"2020"	"2020"	"Missouri"	"29"	72400	4222113	1714.8
	"2020"	"2020"	"Montana"	"30"	11785	752905	1565.3
	"2020"	"2020"	"Nebraska"	"31"	19152	1273906	1503.4
	"2020"	"2020"	"Nevada"	"32"	30010	2187799	1371.7
	"2020"	"2020"	"New Hampshire"	"33"	13527	990858	1365.2
	"2020"	"2020"	"New Jersey"	"34"	94854	6203002	1529.2
	"2020"	"2020"	"New Mexico"	"35"	23301	1437678	1620.7
	"2020"	"2020"	"New York"	"36"	200673	13626537	1472.7
	"2020"	"2020"	"North Carolina"	"37"	106984	7298944	1465.7
	"2020"	"2020"	"North Dakota"	"38"	7878	500551	1573.9
	"2020"	"2020"	"Ohio"	"39"	141144	8077042	1747.5
	"2020"	"2020"	"Oklahoma"	"40"	46872	2645289	1771.9
	"2020"	"2020"	"Oregon"	"41"	39580	3020536	1310.4
	"2020"	"2020"	"Pennsylvania"	"42"	153247	9040207	1695.2
	"2020"	"2020"	"Rhode Island"	"44"	11685	747828	1562.5
	"2020"	"2020"	"South Carolina"	"45"	59902	3631363	1649.6
	"2020"	"2020"	"South Dakota"	"46"	9640	591195	1630.6
	"2020"	"2020"	"Tennessee"	"47"	82488	4761823	1732.3
	"2020"	"2020"	"Texas"	"48"	244050	19087071	1278.6
	"2020"	"2020"	"Utah"	"49"	20822	1953255	1066.0
	"2020"	"2020"	"Vermont"	"50"	6387	445637	1433.2
	"2020"	"2020"	"Virginia"	"51"	78950	5924757	1332.5
	"2020"	"2020"	"Washington"	"53"	61902	5369911	1152.8
	"2020"	"2020"	"West Virginia"	"54"	25722	1275287	2017.0
	"2020"	"2020"	"Wisconsin"	"55"	61632	4029646	1529.5
	"2020"	"2020"	"Wyoming"	"56"	5864	396659	1478.3
	"2021"	"2021"	"Alabama"	"01"	67412	3461132	1947.7
	"2021"	"2021"	"Alaska"	"02"	5972	486413	1227.8
	"2021"	"2021"	"Arizona"	"04"	79624	4976896	1599.9
	"2021"	"2021"	"Arkansas"	"05"	39188	2044571	1916.7
	"2021"	"2021"	"California"	"06"	326835	26908453	1214.6
	"2021"	"2021"	"Colorado"	"08"	47063	4040577	1164.8
	"2021"	"2021"	"Connecticut"	"09"	33808	2535135	1333.6
	"2021"	"2021"	"Delaware"	"10"	11094	711231	1559.8
	"2021"	"2021"	"District of Columbia"	"11"	5676	478710	1185.7
	"2021"	"2021"	"Florida"	"12"	257147	15764041	1631.2
	"2021"	"2021"	"Georgia"	"13"	109550	7248550	1511.3
	"2021"	"2021"	"Hawaii"	"15"	12632	1018888	1239.8
	"2021"	"2021"	"Idaho"	"16"	17940	1258308	1425.7
	"2021"	"2021"	"Illinois"	"17"	122478	8727067	1403.4
	"2021"	"2021"	"Indiana"	"18"	76510	4560080	1677.8
	"2021"	"2021"	"Iowa"	"19"	33719	2140501	1575.3
	"2021"	"2021"	"Kansas"	"20"	31343	1937697	1617.5
	"2021"	"2021"	"Kentucky"	"21"	59131	3078828	1920.6
	"2021"	"2021"	"Louisiana"	"22"	55966	3127556	1789.4
	"2021"	"2021"	"Maine"	"23"	17069	1013222	1684.6
	"2021"	"2021"	"Maryland"	"24"	56884	4273591	1331.1
	"2021"	"2021"	"Massachusetts"	"25"	62348	4936566	1263.0
	"2021"	"2021"	"Michigan"	"26"	115753	6967687	1661.3
	"2021"	"2021"	"Minnesota"	"27"	50615	3892294	1300.4
	"2021"	"2021"	"Mississippi"	"28"	39945	1979677	2017.8
	"2021"	"2021"	"Missouri"	"29"	72350	4225868	1712.1
	"2021"	"2021"	"Montana"	"30"	12426	769344	1615.1
	"2021"	"2021"	"Nebraska"	"31"	18520	1289092	1436.7
	"2021"	"2021"	"Nevada"	"32"	32249	2193751	1470.0
	"2021"	"2021"	"New Hampshire"	"33"	14027	1009660	1389.3
	"2021"	"2021"	"New Jersey"	"34"	82863	6470760	1280.6
	"2021"	"2021"	"New Mexico"	"35"	24709	1445703	1709.1
	"2021"	"2021"	"New York"	"36"	178775	13979542	1278.8
	"2021"	"2021"	"North Carolina"	"37"	115467	7260238	1590.4
	"2021"	"2021"	"North Dakota"	"38"	7107	505804	1405.1
	"2021"	"2021"	"Ohio"	"39"	145005	8122862	1785.1
	"2021"	"2021"	"Oklahoma"	"40"	49877	2641438	1888.3
	"2021"	"2021"	"Oregon"	"41"	44363	3026847	1465.7
	"2021"	"2021"	"Pennsylvania"	"42"	152955	9156034	1670.5
	"2021"	"2021"	"Rhode Island"	"44"	11097	776229	1429.6
	"2021"	"2021"	"South Carolina"	"45"	63945	3609065	1771.8
	"2021"	"2021"	"South Dakota"	"46"	8938	591725	1510.5
	"2021"	"2021"	"Tennessee"	"47"	89239	4817462	1852.4
	"2021"	"2021"	"Texas"	"48"	260837	19201801	1358.4
	"2021"	"2021"	"Utah"	"49"	21879	2011570	1087.7
	"2021"	"2021"	"Vermont"	"50"	6792	462400	1468.9
	"2021"	"2021"	"Virginia"	"51"	84182	5957609	1413.0
	"2021"	"2021"	"Washington"	"53"	67364	5409796	1245.2
	"2021"	"2021"	"West Virginia"	"54"	29104	1270528	2290.7
	"2021"	"2021"	"Wisconsin"	"55"	59913	4071415	1471.6
	"2021"	"2021"	"Wyoming"	"56"	6435	394198	1632.4
	"2022 "	"2022"	"Alabama"	"01"	60950	3470713	1756.1
	"2022 "	"2022"	"Alaska"	"02"	5493	488643	1124.1
	"2022 "	"2022"	"Arizona"	"04"	72399	5050627	1433.5
	"2022 "	"2022"	"Arkansas"	"05"	36985	2058287	1796.9
	"2022 "	"2022"	"California"	"06"	307213	26851336	1144.1
	"2022 "	"2022"	"Colorado"	"08"	45599	4070294	1120.3
	"2022 "	"2022"	"Connecticut"	"09"	34081	2544138	1339.6
	"2022 "	"2022"	"Delaware"	"10"	11126	722684	1539.5
	"2022 "	"2022"	"District of Columbia"	"11"	5241	479328	1093.4
	"2022 "	"2022"	"Florida"	"12"	235050	16100288	1459.9
	"2022 "	"2022"	"Georgia"	"13"	99556	7336378	1357.0
	"2022 "	"2022"	"Hawaii"	"15"	13000	1022168	1271.8
	"2022 "	"2022"	"Idaho"	"16"	16789	1279698	1312.0
	"2022 "	"2022"	"Illinois"	"17"	120534	8692160	1386.7
	"2022 "	"2022"	"Indiana"	"18"	73658	4585693	1606.3
	"2022 "	"2022"	"Iowa"	"19"	33395	2147535	1555.0
	"2022 "	"2022"	"Kansas"	"20"	30859	1938797	1591.7
	"2022 "	"2022"	"Kentucky"	"21"	56012	3089879	1812.8
	"2022 "	"2022"	"Louisiana"	"22"	50893	3097867	1642.8
	"2022 "	"2022"	"Maine"	"23"	17123	1026980	1667.3
	"2022 "	"2022"	"Maryland"	"24"	55203	4283668	1288.7
	"2022 "	"2022"	"Massachusetts"	"25"	62597	4947256	1265.3
	"2022 "	"2022"	"Michigan"	"26"	108625	6970198	1558.4
	"2022 "	"2022"	"Minnesota"	"27"	50270	3908282	1286.2
	"2022 "	"2022"	"Mississippi"	"28"	36825	1970241	1869.1
	"2022 "	"2022"	"Missouri"	"29"	70233	4233930	1658.8
	"2022 "	"2022"	"Montana"	"30"	11441	784066	1459.2
	"2022 "	"2022"	"Nebraska"	"31"	18211	1293922	1407.4
	"2022 "	"2022"	"Nevada"	"32"	30356	2223279	1365.4
	"2022 "	"2022"	"New Hampshire"	"33"	14364	1021573	1406.1
	"2022 "	"2022"	"New Jersey"	"34"	80370	6472724	1241.7
	"2022 "	"2022"	"New Mexico"	"35"	23102	1447076	1596.5
	"2022 "	"2022"	"New York"	"36"	171311	13884827	1233.8
	"2022 "	"2022"	"North Carolina"	"37"	110272	7365475	1497.1
	"2022 "	"2022"	"North Dakota"	"38"	6868	507054	1354.5
	"2022 "	"2022"	"Ohio"	"39"	135587	8124781	1668.8
	"2022 "	"2022"	"Oklahoma"	"40"	46961	2660054	1765.4
	"2022 "	"2022"	"Oregon"	"41"	43925	3032338	1448.6
	"2022 "	"2022"	"Pennsylvania"	"42"	144875	9147165	1583.8
	"2022 "	"2022"	"Rhode Island"	"44"	10584	777895	1360.6
	"2022 "	"2022"	"South Carolina"	"45"	59722	3670482	1627.1
	"2022 "	"2022"	"South Dakota"	"46"	8775	603630	1453.7
	"2022 "	"2022"	"Tennessee"	"47"	83095	4869062	1706.6
	"2022 "	"2022"	"Texas"	"48"	234478	19546901	1199.6
	"2022 "	"2022"	"Utah"	"49"	21184	2045301	1035.7
	"2022 "	"2022"	"Vermont"	"50"	6872	466626	1472.7
	"2022 "	"2022"	"Virginia"	"51"	81189	5993414	1354.6
	"2022 "	"2022"	"Washington"	"53"	67906	5462015	1243.2
	"2022 "	"2022"	"West Virginia"	"54"	27140	1263599	2147.8
	"2022 "	"2022"	"Wisconsin"	"55"	59515	4081312	1458.2
	"2022 "	"2022"	"Wyoming"	"56"	5762	396960	1451.5
"---"
"Dataset: Multiple Cause of Death, 2018-2022, Single Race"
"Query Parameters:"
"Title: year-state-all_death"
"Five-Year Age Groups: 25-29 years; 30-34 years; 35-39 years; 40-44 years; 45-49 years; 50-54 years; 55-59 years; 60-64 years ;"
"65-69 years; 70-74 years; 75-79 years; 80-84 years; 85-89 years; 90-94 years; 95-99 years; 100+ years"
"Group By: Year; State"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd-expanded.html for more information."
"---"
"Query Date: Jun 6, 2024 3:14:24 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 2018-2022 on CDC WONDER Online Database, released in 2024. Data are from the Multiple Cause of Death Files,"
"2018-2022, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/mcd-icd10-expanded.html on Jun 6, 2024 3:14:24 PM"
"---"
Caveats:
"1. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-expanded.html#Not Stated."
"2. The population figures for years 2022 and later are single-race estimates of the July 1 resident population, from the Vintage"
"2022 postcensal series released by the Census Bureau on June 22, 2023. The 2022 series is based on the Modified Blended Base"
"produced by the US Census Bureau in lieu of the April 1, 2020 decennial population count. The Modified Blended Base consists of"
"the blend of Vintage 2020 postcensal population estimates for April 1, 2020, 2020 Demographic Analysis Estimates, and 2020"
"Census data from the internal Census Edited File (CEF). The population figures for year 2021 are single-race estimates of the"
"July 1 resident population, based on the Blended Base produced by the US Census Bureau in lieu of the April 1, 2020 decennial"
"population count, from the Vintage 2021 postcensal series released by the Census Bureau on June 30, 2022. The population figures"
"for year 2020 are single-race estimates of the July 1 resident population, from the Vintage 2020 postcensal series based on"
"April 2010 Census, released by the Census Bureau on July 27, 2021. The population figures for year 2019 are single-race"
"estimates of the July 1 resident population, from the Vintage 2019 postcensal series based on April 2010 Census, released by the"
"Census Bureau on June 25, 2020. The population figures for year 2018 are single-race estimates of the July 1 resident"
"population, from the Vintage 2018 postcensal series based on April 2010 Census, released by the Census Bureau on June 20, 2019."
"More information: http://wonder.cdc.gov/wonder/help/mcd-expanded.html#Population Data."
